cut1,cut2,acc_final,acc_cost,comm_total,comm_cost,comp_total,comp_cost,comp_client_total,comp_cost_client,comp_server_total,comp_cost_server,privacy_score_global,privacy_score_label,privacy_score_sample,privacy_cost,J
0,0,0.6893325015595758,0.3106674984404242,0.0,0.0,115.23675513919443,1.0,115.23675513919443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327666874610106
0,1,0.6743605739238927,0.3256394260761073,28309.27808000005,1.0,93.37215535948053,0.7652319729201998,92.09276762325317,0.7547467442376881,1.2793877362273633,0.010485228682511803,0.561734053520442,0.49979850896635103,0.6236695980745329,0.561734053520442,0.6631513631291872
0,2,0.6756082345601996,0.3243917654398004,23163.227520000026,0.8182203535725057,77.34927247930318,0.5931885493126919,74.44348986260593,0.5709042159276831,2.905782616697252,0.022284333385008834,0.5257256248715058,0.47184013995924673,0.5796111097837647,0.5257256248715058,0.5653815732991259
0,3,0.6749844042420462,0.3250155957579538,22519.97120000002,0.7954978977690689,43.15300139179453,0.22601095733366933,36.74658052623272,0.19245775671705267,6.406420865561813,0.03355320061661666,0.595508596108828,0.5803488900729263,0.6106683021447296,0.595508596108828,0.48550826174238
0,4,0.6712414223331253,0.32875857766687466,22198.343039999974,0.7841366698673489,24.87891236692667,0.02979552827151457,16.598201314918697,0.01987836804282466,8.280711052007973,0.00991716022868991,0.3331894956185091,0.32525177734753064,0.3411272138894876,0.3331894956185091,0.3689700678560618
0,5,0.6550218340611353,0.34497816593886466,27022.765440000043,0.9545550883931263,22.103971890639514,0.0,13.819817104376853,0.0,8.284154786262661,0.0,0.49279337137087353,0.5011235396299003,0.4844632031118467,0.49279337137087353,0.44808165642571607
1,1,0.6687461010605116,0.3312538989394884,0.0,0.0,100.54617657791823,0.8422620043248397,100.54617657791823,0.8422620043248397,0.0,0.0,0.0,0.0,0.0,0.0,0.293378975816082
1,2,0.6606363069245166,0.3393636930754834,10298.101119999974,0.3637712375037702,85.35936891008168,0.6791958192704787,83.79835778847337,0.6667750124959119,1.561011121608317,0.012420806774566804,0.5516641183862582,0.5040449209927578,0.5992833157797586,0.5516641183862582,0.4834987170589976
1,3,0.6138490330630069,0.38615096693699313,9654.844799999975,0.34104878170033354,53.22206063102931,0.334126047294658,47.928519691340625,0.3008934011062193,5.293540939688683,0.03323264618843869,0.5933470810160439,0.6506121417879853,0.5360820202441027,0.5933470810160439,0.4136682192370072
1,4,0.6681222707423581,0.3318777292576419,9333.216639999975,0.3296875537986152,34.848891243338585,0.13684675694363324,28.00791820976883,0.10998320574925145,6.840973033569753,0.02686355119438179,0.5042391984334686,0.4486982609136957,0.5597801359532415,0.5042391984334686,0.3256628096083397
1,5,0.6388022457891454,0.36119775421085465,14157.639039999971,0.5001059723243901,32.2216053227894,0.10863664844148074,25.093101607635617,0.08460256496677476,7.128503715153784,0.02403408347470598,0.5249721473357669,0.5033476803356539,0.5465966143358799,0.5249721473357669,0.3737281305781231
2,2,0.6805988771054273,0.3194011228945727,0.0,0.0,107.06561743281782,0.9122635722743376,107.06561743281782,0.9122635722743376,0.0,0.0,0.0,0.0,0.0,0.0,0.3079161737922276
2,3,0.6793512164691204,0.32064878353087956,4508.794240000002,0.15926913527284103,69.87214704463258,0.5129039795418576,66.02861390449107,0.48469011283728447,3.843533140141517,0.02821386670457312,0.4844345650581514,0.3756684121084818,0.593200718007821,0.4844345650581514,0.36931411585093243
2,4,0.6718652526512788,0.32813474734872117,4187.166079999999,0.1479079073711226,50.674678133334965,0.3067738904188581,45.026835282333195,0.2725830324262861,5.647842851001769,0.03419085799257197,0.44411858283940464,0.34541341172418777,0.5428237539546216,0.44411858283940464,0.3067337819945266
2,5,0.6899563318777293,0.3100436681222707,9011.588479999977,0.3183263258968969,49.01627821708098,0.28896705743902534,43.09016636572778,0.25403068189137473,5.926111851353198,0.03493637554765063,0.5508929649899065,0.5438014537133856,0.5579844762664273,0.5508929649899065,0.36705750411202487
3,3,0.6781035558328135,0.32189644416718655,0.0,0.0,106.7050736444071,0.9083922846800596,106.7050736444071,0.9083922846800596,0.0,0.0,0.0,0.0,0.0,0.0,0.30757218221181154
3,4,0.6674984404242046,0.3325015595757954,3543.9097599999977,0.12518545156768587,85.68153495527804,0.6826550313111686,83.73996748123318,0.667185877945993,1.9415674740448594,0.015469153365175483,0.6688122188551184,0.7345397704208485,0.6030846672893884,0.6688122188551184,0.4522885653274421
3,5,0.6469120399251403,0.35308796007485965,8368.332160000022,0.29560387009346184,80.53897085320204,0.6274374814570919,78.4533292427659,0.6111893259938272,2.0856416104361415,0.016248155463264632,0.5788116837859524,0.6253634646566676,0.5322599029152372,0.5788116837859524,0.46373524885284145
4,4,0.67747972551466,0.32252027448534004,0.0,0.0,108.52533956523985,0.9279371308377738,108.52533956523985,0.9279371308377738,0.0,0.0,0.0,0.0,0.0,0.0,0.3126143513307785
4,5,0.6581409856519027,0.3418590143480973,8046.7040000000225,0.2842426421917435,99.67097686463967,0.832864672013372,99.4399580033496,0.830934245983751,0.23101886129006743,0.001930426029621018,0.5645570771392985,0.5267969294632637,0.6023172248153333,0.5645570771392985,0.5058808514231279
5,5,0.6756082345601996,0.3243917654398004,0.0,0.0,104.73907797131687,0.887282686056304,104.73907797131687,0.887282686056304,0.0,0.0,0.0,0.0,0.0,0.0,0.3029186128740261
